out:Speech Transmission Index_1,out:Speech Transmission Index_2,out:Speech Transmission Index_3
0.567271,0.62583,0.633771
0.571103,0.629782,0.637793
0.572559,0.631614,0.639271
0.568748,0.628705,0.636502
0.571065,0.630411,0.638457
0.56613,0.625062,0.632998
0.566978,0.624667,0.63261
0.56779,0.626365,0.634297
0.562355,0.622256,0.629863
0.575516,0.633508,0.641679
0.560164,0.619058,0.626617
0.571214,0.630036,0.637954
0.57213,0.630532,0.638446
0.559464,0.618641,0.626406
0.569304,0.6272,0.635127
0.579969,0.637633,0.64609
0.57549,0.632315,0.640591
0.563197,0.622271,0.63012
0.568927,0.626644,0.63496
0.572907,0.631615,0.639603
0.573076,0.631658,0.639748
0.565218,0.624169,0.632054
0.566879,0.623427,0.63161
0.578286,0.633702,0.642097
0.579456,0.635549,0.643744
0.572692,0.628844,0.637101
0.579924,0.636511,0.644887
0.576589,0.634599,0.642829
0.56913,0.627098,0.635097
0.570246,0.628972,0.636782
0.584614,0.63849,0.64707
0.567976,0.62228,0.630614
0.5727,0.628304,0.636481
0.578013,0.634105,0.642168
0.582709,0.638654,0.647237
0.564663,0.621333,0.629382
0.579782,0.635043,0.643387
0.573567,0.630153,0.63841
0.578905,0.632215,0.640589
0.576406,0.63065,0.639011
0.574804,0.628259,0.636756
0.577322,0.631771,0.640256
0.583789,0.639679,0.648099
0.571384,0.627396,0.635634
0.571877,0.627939,0.636145
0.574835,0.631349,0.63955
0.586612,0.639106,0.647856
0.578398,0.631146,0.639664
0.573971,0.626744,0.635297
0.575644,0.628906,0.637465
0.578085,0.632997,0.641521
0.577239,0.63164,0.640308
0.572306,0.627218,0.635649
0.576711,0.632285,0.640782
0.600933,0.649053,0.658082
0.596467,0.646556,0.655396
0.598213,0.649301,0.658208
0.596651,0.648794,0.657707
0.596947,0.648787,0.6575
0.586518,0.640849,0.649235
0.593479,0.647495,0.656239
0.58933,0.643425,0.652119
0.619465,0.665106,0.674498
0.615174,0.662116,0.671235
0.608577,0.657104,0.666114
0.601806,0.651222,0.660191
0.595695,0.64614,0.655021
0.587358,0.639026,0.647836
0.588775,0.641469,0.65037
0.588908,0.641338,0.650024
0.667478,0.708992,0.718708
0.656528,0.700128,0.709517
0.627567,0.673324,0.68265
0.611385,0.660223,0.669337
0.5987,0.647641,0.656602
0.601097,0.652484,0.661333
0.601557,0.653519,0.662626
0.592598,0.644887,0.653654
0.744141,0.77662,0.787679
0.710554,0.748313,0.758825
0.660624,0.704042,0.713555
0.631151,0.677566,0.687033
0.61039,0.658951,0.668162
0.602204,0.652893,0.6619
0.592391,0.644761,0.653334
0.594661,0.646668,0.655518
0.833139,0.857233,0.870454
0.755019,0.789158,0.800527
0.670982,0.711963,0.721754
0.633022,0.678079,0.687493
0.616675,0.664093,0.673481
0.607322,0.658165,0.667074
0.599776,0.650949,0.65988
0.594712,0.647269,0.656126
0.761457,0.794718,0.806235
0.718874,0.756089,0.76681
0.667683,0.709877,0.719784
0.632854,0.679128,0.68844
0.62206,0.670385,0.679814
0.610752,0.660661,0.669833
0.606105,0.657243,0.666131
0.595284,0.646782,0.655749
0.582789,0.634747,0.643393
0.579063,0.63144,0.640107
0.585378,0.637574,0.646399
0.591017,0.6438,0.652611
0.57817,0.630702,0.639644
0.584646,0.63743,0.646062
0.583329,0.636841,0.645554
0.585869,0.639628,0.648378
0.577343,0.629731,0.638429
0.576131,0.628766,0.637418
0.57993,0.633799,0.642467
0.570778,0.624635,0.632988
0.588063,0.64173,0.650393
0.579819,0.632625,0.641406
0.579951,0.632651,0.641369
0.57861,0.631035,0.639603
0.590392,0.641395,0.650503
0.577043,0.629821,0.638309
0.586757,0.63943,0.648254
0.580114,0.632499,0.641173
0.583762,0.636463,0.645062
0.583582,0.636302,0.644994
0.587173,0.639714,0.64847
0.584736,0.636828,0.645622
0.590277,0.641426,0.650302
0.590267,0.641207,0.650212
0.585428,0.635968,0.644876
0.586223,0.639246,0.648059
0.583217,0.634118,0.642899
0.586942,0.637151,0.646124
0.586047,0.637816,0.64661
0.579826,0.631415,0.640243
0.58728,0.637583,0.646227
0.587247,0.638213,0.647223
0.585999,0.635791,0.644692
0.584328,0.635781,0.644569
0.586374,0.63681,0.64554
0.584409,0.634471,0.643298
0.587174,0.638032,0.646959
0.592969,0.64487,0.653769
0.598187,0.64612,0.655234
0.575011,0.623813,0.632752
0.582095,0.63149,0.640301
0.586016,0.634839,0.643731
0.574853,0.626024,0.634613
0.586083,0.637134,0.645865
0.587833,0.638958,0.647696
0.585638,0.636646,0.645529
0.589186,0.636715,0.64568
0.592699,0.64046,0.649428
0.587865,0.635892,0.644766
0.590344,0.640085,0.648861
0.5845,0.633099,0.641965
0.584971,0.635202,0.643881
0.578171,0.628498,0.637152
0.57997,0.629763,0.638763
0.605158,0.650627,0.659741
0.60736,0.653036,0.662064
0.598701,0.644667,0.653672
0.59713,0.643069,0.651929
0.599597,0.646971,0.655925
0.594704,0.641997,0.651034
0.59554,0.643517,0.652662
0.594123,0.643931,0.652797
0.619298,0.662685,0.671887
0.62553,0.668483,0.677741
0.614347,0.657529,0.66669
0.608434,0.652793,0.661793
0.608978,0.654056,0.66338
0.599746,0.647309,0.656387
0.59571,0.644694,0.6537
0.59321,0.642052,0.650994
0.650461,0.690029,0.69943
0.658303,0.697235,0.706664
0.641215,0.6812,0.690405
0.626598,0.668773,0.678018
0.61309,0.657524,0.666722
0.60136,0.64738,0.656453
0.60396,0.651054,0.660129
0.603281,0.650837,0.659785
0.698628,0.733323,0.74328
0.73333,0.764767,0.775411
0.696431,0.732114,0.741923
0.642636,0.682457,0.691759
0.624029,0.666693,0.67594
0.607922,0.651914,0.661195
0.608191,0.65445,0.663614
0.603856,0.65125,0.660329
0.743587,0.774817,0.785527
0.813212,0.835712,0.847838
0.738301,0.770539,0.781005
0.665187,0.704712,0.714173
0.629877,0.671982,0.681192
0.614717,0.659343,0.668431
0.60413,0.649697,0.658746
0.603349,0.650523,0.659562
0.710155,0.74453,0.754604
0.740802,0.771817,0.782423
0.70281,0.737862,0.74795
0.660152,0.699886,0.709453
0.628843,0.671752,0.680961
0.615914,0.659547,0.668649
0.609098,0.655081,0.664414
0.605346,0.652348,0.661645
0.582342,0.634736,0.643371
0.581002,0.633335,0.642129
0.585957,0.637855,0.646597
0.580798,0.633555,0.642261
0.580827,0.634089,0.64281
0.590207,0.643708,0.652255
0.58106,0.635236,0.643803
0.582043,0.634178,0.642915
0.589961,0.642289,0.650989
0.579562,0.631426,0.640311
0.587516,0.640917,0.649723
0.581095,0.634229,0.642839
0.577795,0.63092,0.63955
0.582191,0.635609,0.644148
0.579962,0.633615,0.642272
0.578566,0.631903,0.640612
0.577186,0.629826,0.638508
0.584313,0.636503,0.645131
0.581076,0.633497,0.642303
0.586559,0.639113,0.64784
0.579179,0.631845,0.64036
0.58845,0.640839,0.649635
0.582762,0.635636,0.644268
0.58414,0.63618,0.644835
0.589583,0.641682,0.650554
0.586057,0.637104,0.645918
0.588733,0.639821,0.648588
0.583001,0.635348,0.644067
0.581425,0.632266,0.641033
0.587232,0.63817,0.646829
0.580859,0.632544,0.641281
0.585028,0.635829,0.64457
0.577847,0.628206,0.636807
0.587024,0.637626,0.646546
0.586333,0.636201,0.64513
0.581788,0.632438,0.641183
0.584455,0.635149,0.643937
0.58222,0.633437,0.642172
0.586017,0.637773,0.646348
0.586314,0.636262,0.645173
0.588768,0.638277,0.647172
0.576574,0.62549,0.634352
0.587877,0.637247,0.646261
0.578694,0.628766,0.637381
0.581622,0.632079,0.640704
0.585958,0.635441,0.644232
0.584385,0.634742,0.643517
0.589712,0.640837,0.649713
0.590457,0.638386,0.647202
0.581431,0.629737,0.638666
0.588912,0.636642,0.645519
0.584571,0.633012,0.641762
0.591318,0.64054,0.649357
0.591979,0.640871,0.649715
0.589764,0.638799,0.647759
0.591836,0.642394,0.651335
0.604209,0.65033,0.659466
0.605318,0.651311,0.660276
0.603493,0.649816,0.658915
0.59604,0.642583,0.651548
0.598364,0.644455,0.653518
0.598005,0.645224,0.654125
0.593357,0.641318,0.650287
0.593631,0.643173,0.652103
0.614485,0.659156,0.66827
0.618378,0.66236,0.671192
0.61076,0.65358,0.662601
0.616869,0.660546,0.669626
0.609319,0.654886,0.664007
0.603061,0.649565,0.658511
0.605316,0.651188,0.660443
0.59225,0.640143,0.649036
0.633389,0.675646,0.684925
0.648173,0.688006,0.697338
0.653228,0.692376,0.701717
0.650355,0.690912,0.700169
0.620587,0.663529,0.67264
0.61015,0.655715,0.664806
0.595255,0.640887,0.649798
0.60229,0.649414,0.658513
0.650646,0.689819,0.699066
0.698899,0.734341,0.744109
0.734554,0.767102,0.777393
0.693143,0.728815,0.738684
0.642536,0.682883,0.691955
0.614548,0.657359,0.666625
0.611185,0.655676,0.664767
0.607895,0.654533,0.663735
0.669533,0.707671,0.717192
0.741618,0.773979,0.784572
0.81462,0.837474,0.849635
0.730429,0.762202,0.772388
0.662103,0.701479,0.710722
0.62179,0.663907,0.673128
0.610587,0.65536,0.66438
0.595144,0.640256,0.649161
0.660762,0.699194,0.708634
0.704259,0.739142,0.749176
0.734692,0.766337,0.776661
0.698281,0.734081,0.743934
0.654236,0.69459,0.704265
0.622531,0.665261,0.67431
0.611906,0.657032,0.666271
0.608987,0.654867,0.663983
0.582289,0.635478,0.644035
0.583639,0.636646,0.645302
0.585686,0.638655,0.647401
0.583824,0.637449,0.646286
0.588351,0.641587,0.650255
0.583592,0.635795,0.644485
0.587165,0.640422,0.649154
0.588421,0.64248,0.651129
0.582664,0.634392,0.643232
0.580335,0.632349,0.640999
0.575641,0.628988,0.637543
0.578346,0.63025,0.638928
0.578601,0.631468,0.640144
0.577196,0.628969,0.637727
0.573475,0.626699,0.635401
0.581209,0.634931,0.64345
0.574202,0.627797,0.636254
0.586588,0.638896,0.647707
0.58598,0.637883,0.646693
0.585614,0.638182,0.647029
0.586034,0.638383,0.646984
0.57889,0.630881,0.639485
0.583854,0.636303,0.645142
0.582608,0.635075,0.64376
0.583715,0.633711,0.642498
0.593257,0.643487,0.652425
0.586145,0.637066,0.645967
0.585857,0.637585,0.646326
0.586476,0.639516,0.648071
0.578638,0.629913,0.638625
0.585809,0.637749,0.646659
0.591999,0.643156,0.652055
0.586092,0.637477,0.646177
0.585869,0.637534,0.646371
0.584375,0.635472,0.644352
0.589716,0.640961,0.649861
0.585303,0.637341,0.646058
0.588143,0.639148,0.647898
0.583529,0.632809,0.641781
0.59655,0.64722,0.656228
0.586151,0.636637,0.645577
0.582244,0.633442,0.642004
0.584274,0.634372,0.643063
0.58616,0.636161,0.645053
0.583421,0.633179,0.641934
0.5849,0.635846,0.644671
0.591203,0.640858,0.649852
0.595497,0.645225,0.65433
0.592702,0.64049,0.649416
0.581357,0.62898,0.637899
0.593511,0.641497,0.650528
0.581283,0.629088,0.637953
0.590488,0.638611,0.647508
0.583307,0.632529,0.641328
0.588143,0.637782,0.646657
0.587428,0.636853,0.645718
0.599037,0.646622,0.65542
0.593995,0.640426,0.649277
0.599011,0.645232,0.654208
0.597433,0.644173,0.65307
0.597415,0.643808,0.652722
0.592266,0.63842,0.647258
0.595279,0.642504,0.651472
0.590308,0.638718,0.64755
0.607095,0.651792,0.661034
0.606608,0.651147,0.66017
0.609804,0.653875,0.662857
0.617285,0.661009,0.670247
0.606582,0.649904,0.658726
0.610549,0.655132,0.664215
0.603065,0.649125,0.658353
0.606941,0.65347,0.662639
0.618639,0.662217,0.671482
0.624448,0.666793,0.676015
0.641505,0.682806,0.692098
0.653215,0.69324,0.70247
0.638267,0.679416,0.688448
0.621819,0.664606,0.673691
0.6114,0.656448,0.665617
0.605074,0.651218,0.660275
0.625917,0.668199,0.677355
0.64337,0.682723,0.691859
0.691024,0.726724,0.736308
0.731073,0.763259,0.773561
0.692119,0.728334,0.738175
0.646705,0.686966,0.696219
0.620078,0.663201,0.672328
0.608937,0.654252,0.663306
0.633492,0.674699,0.684053
0.660598,0.698916,0.708412
0.734697,0.766966,0.777541
0.812522,0.835229,0.847412
0.736131,0.768878,0.779414
0.659859,0.699447,0.708817
0.62559,0.668376,0.677608
0.617217,0.661699,0.670829
0.630559,0.67219,0.681495
0.658589,0.697979,0.707401
0.697142,0.732072,0.742019
0.737591,0.769666,0.780292
0.697785,0.733302,0.74321
0.652589,0.692249,0.701733
0.62773,0.670907,0.680194
0.615961,0.660688,0.669617
0.578637,0.632268,0.640897
0.589406,0.642134,0.650993
0.578889,0.631671,0.640384
0.592044,0.644642,0.653417
0.582538,0.63571,0.644412
0.586549,0.638857,0.647553
0.58266,0.636883,0.645383
0.590288,0.643041,0.651958
0.577786,0.632096,0.640367
0.585486,0.637242,0.646164
0.584305,0.636632,0.645513
0.583906,0.637758,0.646448
0.581652,0.633759,0.642511
0.575808,0.628493,0.636969
0.582531,0.635624,0.644364
0.58784,0.639582,0.64857
0.581354,0.633368,0.642273
0.584516,0.636671,0.645316
0.585299,0.637745,0.646409
0.578206,0.631161,0.639748
0.579445,0.631633,0.640189
0.585133,0.637252,0.646123
0.589159,0.641209,0.650205
0.582973,0.634624,0.64359
0.583483,0.634986,0.643925
0.595521,0.645977,0.654813
0.588776,0.640317,0.649294
0.588016,0.639931,0.648665
0.581729,0.633515,0.642449
0.577444,0.628721,0.637533
0.580473,0.632177,0.641043
0.583213,0.635183,0.643964
0.586311,0.636967,0.645747
0.58447,0.635616,0.644529
0.589222,0.64011,0.648806
0.583185,0.634633,0.643399
0.589005,0.640475,0.649309
0.577325,0.627494,0.63622
0.586186,0.636244,0.64503
0.595405,0.645654,0.654678
0.586547,0.63629,0.644973
0.588189,0.637778,0.646634
0.588528,0.638054,0.646753
0.579854,0.630562,0.639141
0.58922,0.639877,0.648481
0.586814,0.637009,0.645675
0.582367,0.632774,0.641547
0.583789,0.633791,0.642509
0.582689,0.631691,0.640449
0.592835,0.642505,0.651537
0.593137,0.642333,0.651249
0.584722,0.632632,0.641473
0.581483,0.629772,0.638569
0.580861,0.629845,0.638599
0.580299,0.628416,0.637063
0.592392,0.641263,0.65029
0.597343,0.645602,0.654609
0.603631,0.651763,0.66107
0.594812,0.640791,0.649671
0.594259,0.640327,0.649167
0.59976,0.645918,0.654967
0.598792,0.645261,0.65422
0.598716,0.644906,0.653759
0.592962,0.639474,0.648315
0.592922,0.640059,0.649005
0.601911,0.647614,0.6567
0.604906,0.649704,0.658744
0.618081,0.661936,0.671149
0.616239,0.660087,0.669309
0.613731,0.658301,0.667359
0.609381,0.6544,0.663421
0.610781,0.656667,0.665731
0.603344,0.649545,0.658594
0.611936,0.656672,0.666013
0.619576,0.661928,0.671158
0.643963,0.684169,0.693412
0.652632,0.691728,0.701179
0.643798,0.684227,0.693481
0.626285,0.668653,0.677919
0.610351,0.655044,0.664055
0.612445,0.656865,0.665921
0.625356,0.669014,0.678148
0.64365,0.683536,0.692838
0.695583,0.732147,0.741884
0.728936,0.760991,0.771175
0.694549,0.73083,0.740605
0.647112,0.687284,0.696781
0.621909,0.664428,0.673572
0.615831,0.660341,0.669444
0.633231,0.675935,0.685317
0.657782,0.697722,0.706967
0.735622,0.768154,0.778497
0.814456,0.837471,0.849676
0.73424,0.766437,0.776755
0.658066,0.696227,0.705629
0.635774,0.678334,0.687623
0.61962,0.663276,0.672562
0.628549,0.671265,0.680625
0.651485,0.69189,0.70116
0.699038,0.735111,0.744933
0.731072,0.762668,0.772971
0.701707,0.737526,0.747424
0.652988,0.692707,0.702167
0.634774,0.677232,0.686506
0.580821,0.633137,0.642054
0.579257,0.631247,0.640138
0.586049,0.639239,0.647913
0.580784,0.634411,0.643014
0.581054,0.635466,0.643985
0.580515,0.632233,0.641092
0.588442,0.640263,0.649075
0.593717,0.645768,0.65447
0.582941,0.635241,0.643877
0.581707,0.634607,0.643262
0.577276,0.630577,0.639309
0.592367,0.643904,0.652827
0.576815,0.630583,0.639081
0.581724,0.634449,0.64324
0.586694,0.639499,0.648464
0.583629,0.635007,0.643685
0.581098,0.634259,0.642976
0.587222,0.638564,0.647611
0.590168,0.641725,0.650621
0.580978,0.634274,0.642634
0.579316,0.631547,0.639968
0.577886,0.631359,0.640137
0.574361,0.625787,0.634668
0.584404,0.636463,0.645301
0.584914,0.636323,0.644976
0.579235,0.630706,0.639491
0.588609,0.638588,0.647584
0.584427,0.636235,0.644936
0.588001,0.639728,0.648556
0.583962,0.634951,0.643945
0.588482,0.640061,0.648914
0.590566,0.641502,0.650479
0.586735,0.638711,0.647392
0.585439,0.635801,0.644674
0.579071,0.630748,0.639483
0.591158,0.641899,0.650694
0.583883,0.634773,0.643475
0.583519,0.635766,0.644324
0.592182,0.64322,0.65215
0.588781,0.63967,0.64865
0.588723,0.63859,0.647427
0.586832,0.636866,0.645568
0.575516,0.62634,0.635078
0.587029,0.636722,0.645449
0.584128,0.634013,0.642763
0.583453,0.633817,0.642617
0.58134,0.629634,0.63847
0.581986,0.630916,0.639794
0.587605,0.637252,0.646076
0.593954,0.643212,0.652095
0.589428,0.638522,0.647482
0.589784,0.639616,0.648238
0.588289,0.636013,0.644763
0.590585,0.638163,0.646995
0.597686,0.645972,0.6552
0.585747,0.633872,0.642829
0.589285,0.637849,0.646864
0.591202,0.638966,0.648017
0.593874,0.64142,0.650381
0.602213,0.649704,0.658719
0.591475,0.636889,0.645599
0.599528,0.645768,0.654731
0.606054,0.652327,0.661261
0.603083,0.649206,0.658122
0.594573,0.642447,0.65112
0.596664,0.64427,0.653286
0.605762,0.651235,0.660436
0.607281,0.652639,0.66165
0.611293,0.655615,0.664809
0.619123,0.66264,0.671609
0.613294,0.656683,0.66597
0.61324,0.657127,0.666236
0.602384,0.649349,0.658435
0.608276,0.654731,0.663921
0.612049,0.656451,0.665598
0.623077,0.666465,0.675585
0.64085,0.681736,0.69093
0.649399,0.688958,0.698149
0.642328,0.682583,0.691631
0.625725,0.667854,0.677102
0.604502,0.650975,0.659788
0.602927,0.648288,0.657202
0.623099,0.666288,0.675531
0.649281,0.690407,0.699617
0.69119,0.726563,0.736238
0.736177,0.768729,0.77922
0.693134,0.728242,0.738067
0.649342,0.688933,0.698406
0.611737,0.657948,0.667303
0.608508,0.652357,0.661544
0.627598,0.669807,0.679132
0.655553,0.694948,0.704269
0.735253,0.767451,0.777966
0.814063,0.836811,0.849066
0.738968,0.77054,0.781078
0.667239,0.706013,0.71554
0.610363,0.65618,0.665356
0.614906,0.659711,0.668777
0.627025,0.669818,0.679163
0.646053,0.685817,0.695022
0.699447,0.735009,0.745064
0.736357,0.768252,0.778787
0.698591,0.733382,0.743315
0.661286,0.700155,0.709636
0.592431,0.645044,0.653798
0.582945,0.636572,0.645265
0.586952,0.640057,0.648756
0.584175,0.636577,0.645303
0.583184,0.635654,0.644482
0.583725,0.635625,0.644523
0.585655,0.638729,0.647441
0.590177,0.641877,0.650822
0.569565,0.624096,0.632454
0.582805,0.635631,0.644358
0.575918,0.629442,0.637714
0.586141,0.63858,0.647327
0.573164,0.626807,0.635424
0.580813,0.632815,0.641662
0.576451,0.628216,0.636992
0.587093,0.639241,0.648312
0.586869,0.639046,0.647862
0.586617,0.639741,0.648402
0.593779,0.646789,0.655596
0.584083,0.634705,0.64372
0.584732,0.636444,0.644925
0.586421,0.638018,0.646896
0.587066,0.637875,0.646938
0.586054,0.636829,0.64567
0.58538,0.638244,0.646747
0.580876,0.632505,0.64125
0.582608,0.633958,0.642882
0.58024,0.632001,0.640653
0.588174,0.63926,0.648212
0.581381,0.631484,0.640401
0.588083,0.638656,0.647664
0.602671,0.653784,0.66288
0.587354,0.63918,0.648021
0.584007,0.635405,0.644192
0.585887,0.63688,0.645603
0.594063,0.644424,0.653387
0.582472,0.633583,0.642393
0.590549,0.641484,0.650427
0.586479,0.637269,0.646219
0.590963,0.640642,0.649555
0.588483,0.639799,0.648615
0.591928,0.642508,0.651579
0.583978,0.63506,0.643656
0.584293,0.633434,0.642279
0.585828,0.635913,0.644778
0.588424,0.636776,0.645817
0.584405,0.634161,0.643071
0.593627,0.642172,0.651154
0.586031,0.636178,0.644893
0.580862,0.630021,0.638941
0.585008,0.635081,0.643727
0.592036,0.640134,0.649138
0.586008,0.634161,0.643173
0.590249,0.638035,0.647091
0.597207,0.644743,0.653635
0.598957,0.647112,0.656084
0.598964,0.648251,0.657402
0.598167,0.646975,0.655875
0.595937,0.644206,0.65327
0.603586,0.650352,0.659343
0.5976,0.643729,0.652684
0.597767,0.643025,0.651898
0.604099,0.649506,0.658476
0.607087,0.652654,0.661726
0.596273,0.644282,0.653302
0.59748,0.645392,0.654311
0.599112,0.645707,0.654691
0.604462,0.649348,0.658527
0.606927,0.652739,0.661664
0.613216,0.656398,0.66534
0.618615,0.661769,0.671017
0.625163,0.66835,0.67757
0.6004,0.647442,0.656566
0.604539,0.651082,0.660128
0.604333,0.65069,0.659672
0.604907,0.649144,0.658132
0.625457,0.667724,0.676951
0.644716,0.684879,0.694214
0.654143,0.692708,0.701988
0.65182,0.691968,0.701382
0.602223,0.648655,0.6577
0.601057,0.647962,0.657156
0.608918,0.653884,0.662971
0.619567,0.662657,0.671749
0.648015,0.687883,0.697259
0.689586,0.724512,0.734055
0.735299,0.767371,0.77777
0.697542,0.731913,0.741737
0.601588,0.647837,0.656988
0.601627,0.647162,0.656227
0.610523,0.654972,0.664049
0.627414,0.669305,0.678561
0.6625,0.701551,0.711075
0.733368,0.765551,0.775921
0.811589,0.833973,0.846073
0.736814,0.76779,0.778266
0.608133,0.654251,0.66344
0.61263,0.658456,0.667874
0.612764,0.656706,0.665877
0.632602,0.675252,0.684706
0.655837,0.696303,0.705706
0.705496,0.740331,0.750572
0.737112,0.767992,0.778467
0.70625,0.740423,0.750397
0.582123,0.637539,0.645988
0.577748,0.633073,0.641632
0.578403,0.633149,0.641713
0.585746,0.640285,0.649003
0.578733,0.633832,0.642162
0.579347,0.634351,0.642843
0.575615,0.629664,0.638282
0.578113,0.633132,0.641609
0.575681,0.630791,0.639145
0.569548,0.625043,0.633297
0.580534,0.634792,0.643416
0.575513,0.630289,0.638766
0.578274,0.633427,0.641906
0.578144,0.634225,0.642627
0.585221,0.639252,0.648003
0.581503,0.636609,0.645065
0.586695,0.642565,0.650911
0.579592,0.634705,0.64313
0.584448,0.639671,0.648252
0.57054,0.625266,0.633715
0.57146,0.624882,0.633411
0.57445,0.628776,0.637157
0.574823,0.629306,0.637776
0.58294,0.634723,0.643529
0.578976,0.634266,0.642832
0.574927,0.629335,0.637808
0.582245,0.636038,0.644623
0.580005,0.633296,0.641976
0.597463,0.649617,0.658469
0.585254,0.638606,0.647241
0.579917,0.632693,0.64157
0.576469,0.629795,0.638448
0.584041,0.637319,0.646005
0.569993,0.623309,0.631784
0.58026,0.6341,0.642703
0.577508,0.630284,0.638808
0.575831,0.627432,0.63621
0.578537,0.630897,0.639361
0.573598,0.625656,0.634282
0.593295,0.644293,0.653556
0.57838,0.630996,0.639804
0.58579,0.639103,0.647853
0.585846,0.638613,0.647296
0.576112,0.62872,0.637376
0.578303,0.63034,0.638996
0.579062,0.630754,0.639527
0.584884,0.636679,0.645446
0.572081,0.62274,0.631205
0.582338,0.634924,0.643685
0.586341,0.638331,0.647191
0.581243,0.634301,0.642962
0.595418,0.64663,0.655649
0.584979,0.635214,0.644102
0.581621,0.632186,0.640952
0.587123,0.637123,0.645835
0.598965,0.648146,0.657034
0.586727,0.638979,0.647789
0.589303,0.64022,0.649137
0.601392,0.650899,0.660013
0.595379,0.645775,0.654771
0.600541,0.649365,0.658422
0.601563,0.649161,0.65817
0.603978,0.651216,0.660259
0.603572,0.650944,0.660002
0.597475,0.647404,0.65644
0.595343,0.645016,0.653958
0.600373,0.650487,0.659631
0.599564,0.647442,0.656482
0.603593,0.651515,0.660644
0.609083,0.654895,0.663938
0.62081,0.666155,0.675351
0.619729,0.663297,0.672569
0.597078,0.646984,0.655895
0.591992,0.641647,0.650515
0.608205,0.656575,0.665705
0.602805,0.650366,0.659584
0.614047,0.660062,0.669211
0.626853,0.671162,0.680559
0.644077,0.684784,0.694217
0.660469,0.700191,0.709626
0.600998,0.649613,0.658818
0.600501,0.649023,0.658255
0.597594,0.645465,0.65455
0.610596,0.657259,0.666349
0.626586,0.670627,0.679918
0.654551,0.69542,0.705144
0.702039,0.738547,0.748465
0.746532,0.779676,0.790601
0.605124,0.653555,0.66283
0.598976,0.647611,0.656273
0.60954,0.657268,0.666365
0.616189,0.66245,0.671414
0.632055,0.67516,0.684309
0.66473,0.704536,0.714035
0.744847,0.777458,0.788332
0.823528,0.846685,0.859355
0.610087,0.658357,0.66755
0.608249,0.655598,0.664989
0.610206,0.657876,0.666911
0.624576,0.670227,0.679731
0.63301,0.67601,0.685271
0.65961,0.699574,0.709177
0.711866,0.747667,0.757877
0.748036,0.779637,0.790528
0.561723,0.623187,0.630414
0.56797,0.631012,0.638273
0.568703,0.632576,0.63974
0.56648,0.632321,0.63891
0.553615,0.618147,0.624745
0.558175,0.622509,0.629245
0.573896,0.63776,0.644895
0.550426,0.617091,0.623079
0.562518,0.624742,0.631955
0.563374,0.628234,0.634997
0.55841,0.621592,0.62847
0.55869,0.623359,0.630131
0.55784,0.621638,0.628713
0.562722,0.627389,0.634345
0.549528,0.613896,0.620448
0.556533,0.619804,0.626808
0.571808,0.632452,0.640132
0.562363,0.625033,0.632287
0.572475,0.633908,0.641504
0.56376,0.626354,0.633508
0.553743,0.617684,0.624365
0.559107,0.620721,0.627737
0.565495,0.629431,0.636585
0.559137,0.62393,0.630515
0.566861,0.629433,0.636771
0.565046,0.626033,0.63366
0.565344,0.627759,0.634958
0.569344,0.630229,0.637864
0.580026,0.642064,0.649917
0.576994,0.637675,0.645439
0.565622,0.627351,0.634642
0.56474,0.627378,0.634801
0.574265,0.635333,0.643185
0.563778,0.624661,0.631934
0.564865,0.626897,0.634314
0.563784,0.625947,0.633096
0.564856,0.625629,0.633126
0.562689,0.624112,0.631321
0.55754,0.619254,0.626391
0.567216,0.629293,0.636933
0.562292,0.621451,0.628981
0.566752,0.626195,0.633867
0.558734,0.618521,0.625747
0.562003,0.622724,0.630142
0.568723,0.62894,0.636658
0.55399,0.616206,0.623196
0.570737,0.632416,0.639904
0.561995,0.623991,0.631288
0.566027,0.623251,0.631141
0.566588,0.623118,0.631057
0.557531,0.616295,0.623696
0.579288,0.63728,0.645608
0.566967,0.628075,0.635716
0.567868,0.629217,0.636775
0.559906,0.621696,0.628987
0.56527,0.625989,0.633312
0.581235,0.636182,0.64444
0.57788,0.632623,0.641027
0.579846,0.635676,0.643846
0.58819,0.644986,0.653441
0.589812,0.646024,0.654599
0.578578,0.637289,0.645429
0.577468,0.636116,0.644339
0.561495,0.621521,0.629066
0.597615,0.649961,0.658784
0.603933,0.657133,0.666093
0.589618,0.642441,0.651087
0.58659,0.641211,0.649719
0.579229,0.634643,0.643048
0.588989,0.646116,0.654417
0.574894,0.633696,0.641733
0.582615,0.641593,0.649771
0.628187,0.677847,0.68718
0.618347,0.667094,0.676419
0.607282,0.658759,0.667617
0.601608,0.655283,0.664067
0.598417,0.652444,0.661062
0.588323,0.643094,0.651632
0.585329,0.641753,0.650052
0.583929,0.641873,0.650065
0.686817,0.731241,0.741605
0.664223,0.710662,0.720461
0.634725,0.682764,0.692132
0.608575,0.659264,0.668462
0.609071,0.662519,0.671408
0.593803,0.649438,0.658069
0.585772,0.642327,0.650487
0.592535,0.648846,0.657428
0.766922,0.802521,0.814124
0.724397,0.764252,0.775139
0.665969,0.710547,0.720613
0.627778,0.677583,0.686909
0.612088,0.663753,0.672883
0.592553,0.646705,0.655369
0.58848,0.643056,0.651856
0.584951,0.641791,0.650127
0.848503,0.873243,0.887449
0.772976,0.808905,0.821012
0.679695,0.722849,0.733039
0.640106,0.688836,0.698519
