out:L01S,out:L02S,out:L03S,out:L04S,out:L05S,out:L06S,out:L07S,out:L08S,out:L09S,out:L10S,out:L11S,out:L12S,out:L13S,out:L14S,out:L01R,out:L02R,out:L03R,out:L04R,out:L05R,out:L06R,out:L07R,out:L08R,out:L09R,out:L10R,out:L11R,out:L12R,out:L13R,out:L14R,out:LSR,out:r01,out:r02,out:r03,out:r04,out:r05,out:r06,out:r07,out:r08,out:r09,out:r10,out:r11,out:r12,out:r13,out:r14,out:P01x,out:P02x,out:P03x,out:P04x,out:P05x,out:P06x,out:P07x,out:P08x,out:P09x,out:P10x,out:P11x,out:P12x,out:P13x,out:P14x,out:P01y,out:P02y,out:P03y,out:P04y,out:P05y,out:P06y,out:P07y,out:P08y,out:P09y,out:P10y,out:P11y,out:P12y,out:P13y,out:P14y,out:P01z,out:P02z,out:P03z,out:P04z,out:P05z,out:P06z,out:P07z,out:P08z,out:P09z,out:P10z,out:P11z,out:P12z,out:P13z,out:P14z,out:Sx,out:Sy,out:Rx,out:Ry
2.45,6.25,1.75,0.25,1.4,1.5,2.424871,1.299038,2.424871,1.299038,0.433013,0.433013,0.433013,0.433013,3.355965,3.423814,4.089315,3.423814,3.638681,3.348134,2.441311,2.290742,3.4,2.871846,3.398161,3.338787,3.542245,3.485326,3.187475,115.598777,161.665074,132.259088,161.665074,119.648964,109.180258,98.157524,57.188418,116.199827,88.271943,122.356626,113.976822,147.076619,136.102795,0.25,6.5,0.25,0,0.25,0.25,1.65,1,1.65,1,0,0,0,0,4.2,1.75,0,1.75,1.75,1.75,3.15,2.5,0.35,1,2,2,1.5,1.5,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.9,0.75,1.75,1.25,1.75,1.25,0.25,1.75,3.25,2.75
1.95,6.25,2.25,0.25,1.4,1.5,2.424871,1.299038,2.424871,1.299038,0.433013,0.433013,0.433013,0.433013,3.355965,3.312476,4.089315,3.312476,3.534119,3.234192,2.570992,2.290742,3.067572,2.597595,3.323778,3.263051,3.398161,3.338787,3.067572,115.598777,168.854379,132.259088,168.854379,120.618589,109.883931,104.301214,65.426517,113.281111,81.693341,129.347043,120.282695,142.189124,131.739911,0.25,6.5,0.25,0,0.25,0.25,1.65,1,1.65,1,0,0,0,0,4.2,2.25,0,2.25,2.25,2.25,3.65,3,0.85,1.5,2.5,2.5,2,2,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.9,0.75,1.75,1.25,1.75,1.25,0.25,2.25,3.25,2.75
1.45,6.25,2.75,0.25,1.4,1.5,2.511474,1.299038,2.424871,1.299038,0.433013,0.433013,0.433013,0.433013,3.355965,3.274523,4.089315,3.274523,3.498571,3.195309,2.815582,2.397394,2.785678,2.397394,3.323778,3.263051,3.323778,3.263051,3.026549,115.598777,172.983498,132.259088,172.983498,120.963757,110.136303,111.029402,73.921883,109.366566,73.921883,136.126152,126.351312,136.126152,126.351312,0.25,6.5,0.25,0,0.25,0.25,1.7,1,1.65,1,0,0,0,0,4.2,2.75,0,2.75,2.75,2.75,4.2,3.5,1.35,2,3,3,2.5,2.5,1.5,1.5,1.5,1.5,2.9,0,2.95,0.75,2.9,0.75,1.75,1.25,1.75,1.25,0.25,2.75,3.25,2.75
0.95,6.25,3.25,0.25,1.4,1.5,1.645448,1.645448,2.424871,1.299038,0.433013,0.433013,0.433013,0.433013,3.355965,3.312476,4.089315,3.312476,3.534119,3.234192,2.850877,2.570506,2.570992,2.290742,3.398161,3.338787,3.323778,3.263051,3.067572,115.598777,168.854379,132.259088,168.854379,120.618589,109.883931,98.736328,89.356539,104.301214,65.426517,142.189124,131.739911,129.347043,120.282695,0.25,6.5,0.25,0,0.25,0.25,1.2,1.2,1.65,1,0,0,0,0,4.2,3.25,0,3.25,3.25,3.25,4.2,4.2,1.85,2.5,3.5,3.5,3,3,1.5,1.5,1.5,1.5,2.9,0,2.45,0.55,2.9,0.75,1.75,1.25,1.75,1.25,0.25,3.25,3.25,2.75
0.45,6.25,3.75,0.25,1.4,1.5,0.779423,0.779423,2.424871,1.299038,0.433013,0.433013,0.433013,0.433013,3.355965,3.423814,4.089315,3.423814,3.638681,3.348134,3.054096,2.933854,2.441311,2.290742,3.542245,3.485326,3.398161,3.338787,3.187475,115.598777,161.665074,132.259088,161.665074,119.648964,109.180258,87.291174,78.075155,98.157524,57.188418,147.076619,136.102795,122.356626,113.976822,0.25,6.5,0.25,0,0.25,0.25,0.7,0.7,1.65,1,0,0,0,0,4.2,3.75,0,3.75,3.75,3.75,4.2,4.2,2.35,3,4,4,3.5,3.5,1.5,1.5,1.5,1.5,2.9,0,1.95,1.05,2.9,0.75,1.75,1.25,1.75,1.25,0.25,3.75,3.25,2.75
3.95,5.75,0.25,0.75,1.4,1.5,2.424871,1.399999,0.433013,0.433013,1.299038,1.299038,0.433013,0.433013,2.917619,4.119769,3.737981,4.119769,3.967367,3.702702,2.379075,2.427029,3.612132,3.556332,3.8662,3.707762,3.943032,3.891979,3.558089,119.800439,142.080885,137.365664,142.080885,116.981413,107.282328,84.429448,44.949088,100.59187,93.257329,113.311623,106.742493,154.224001,142.526838,0.75,6.5,0.75,0,0.75,0.75,2.15,1.55829,1,1,0,0,0.5,0.5,4.2,0.25,0,0.25,0.25,0.25,1.65,1.05829,0,0,1,1,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0.69171,1.75,1.25,2.25,0.75,1.75,1.25,0.75,0.25,3.25,2.75
3.45,5.75,0.75,0.75,1.4,0.75,2.424871,1.399999,1.299038,1.299038,1.299038,1.299038,1.299038,1.299038,2.917619,3.836991,3.737981,3.836991,3.672874,3.220637,2.193171,2.109208,3.456516,3.278338,3.667083,3.499643,4.409932,4.271709,3.226453,119.800439,147.888784,137.365664,147.888784,119.345807,96.238893,91.50848,47.350328,111.046148,103.753746,119.731755,112.81078,159.403529,149.120128,0.75,6.5,0.75,0,0.75,0.75,2.15,1.55829,1.5,1.5,0,0,0,0,4.2,0.75,0,0.75,0.75,0.75,2.15,1.55829,0,0,1.5,1.5,0,0,1.5,1.5,1.5,1.5,2.9,0.75,2.9,0.69171,2.25,0.75,2.25,0.75,2.25,0.75,0.75,0.75,3.25,2.75
2.95,5.75,1.25,0.75,1.4,0.75,2.424871,2.598076,2.165064,2.165064,1.299038,1.299038,1.299038,1.299038,2.917619,3.601736,3.737981,3.601736,3.426368,2.936409,2.111871,1.486607,3.44202,3.138073,3.528101,3.353729,4.116734,3.968312,2.942788,119.800439,154.467737,137.365664,154.467737,121.690971,96.845542,99.440888,92.225743,121.895258,115.617345,126.676636,119.382156,158.848163,148.333404,0.75,6.5,0.75,0,0.75,0.75,2.15,2.25,2,2,0,0,0,0,4.2,1.25,0,1.25,1.25,1.25,2.65,2.75,0,0,2,2,0.5,0.5,1.5,1.5,1.5,1.5,2.9,0.75,2.9,0,2.75,0.25,2.25,0.75,2.25,0.75,0.75,1.25,3.25,2.75
2.45,5.75,1.75,0.75,1.4,0.75,2.424871,1.399999,2.424871,1.399999,1.299038,1.299038,1.299038,1.299038,2.917619,3.423814,3.737981,3.423814,3.238827,2.715235,2.147091,1.75081,3.195309,2.50968,3.456516,3.278338,3.8662,3.707762,2.722132,119.800439,161.665074,137.365664,161.665074,123.762855,97.406165,107.204838,60.893023,124.064732,96.935143,133.882735,126.15493,156.692772,146.415364,0.75,6.5,0.75,0,0.75,0.75,2.15,1.55829,2.15,1.55829,0,0,0,0,4.2,1.75,0,1.75,1.75,1.75,3.15,2.55829,0.35,0.94171,2.5,2.5,1,1,1.5,1.5,1.5,1.5,2.9,0.75,2.9,0.69171,2.9,0.69171,2.25,0.75,2.25,0.75,0.75,1.75,3.25,2.75
1.95,5.75,2.25,0.75,1.4,0.75,2.424871,2.598076,2.424871,2.598076,1.299038,1.299038,1.299038,1.299038,2.917619,3.312476,3.737981,3.312476,3.120897,2.573422,2.293469,1.791647,2.839014,2.491987,3.456516,3.278338,3.667083,3.499643,2.580698,119.800439,168.854379,137.365664,168.854379,125.222783,97.816778,113.752003,110.760968,121.92061,119.113001,140.959497,132.689583,152.815902,143.141961,0.75,6.5,0.75,0,0.75,0.75,2.15,2.25,2.15,2.25,0,0,0,0,4.2,2.25,0,2.25,2.25,2.25,3.65,3.75,0.85,0.75,3,3,1.5,1.5,1.5,1.5,1.5,1.5,2.9,0.75,2.9,0,2.9,0,2.25,0.75,2.25,0.75,0.75,2.25,3.25,2.75
1.45,5.75,2.75,0.75,1.4,0.75,2.511474,2.511474,2.424871,2.598076,1.299038,1.299038,1.299038,1.299038,2.917619,3.274523,3.737981,3.274523,3.080584,2.524381,2.574393,2.075452,2.531798,2.111871,3.528101,3.353729,3.528101,3.353729,2.531798,119.800439,172.983498,137.365664,172.983498,125.753887,97.96961,120.304786,113.788508,118.612491,115.938952,147.433061,138.491723,147.433061,138.491723,0.75,6.5,0.75,0,0.75,0.75,2.2,2.2,2.15,2.25,0,0,0,0,4.2,2.75,0,2.75,2.75,2.75,4.2,4.2,1.35,1.25,3.5,3.5,2,2,1.5,1.5,1.5,1.5,2.9,0.75,2.95,0.05,2.9,0,2.25,0.75,2.25,0.75,0.75,2.75,3.25,2.75
0.95,5.75,3.25,0.75,1.4,0.75,1.645448,1.645448,2.424871,1.399999,1.299038,1.299038,1.299038,1.299038,2.917619,3.312476,3.737981,3.312476,3.120897,2.573422,2.515452,2.192601,2.293469,1.767379,3.667083,3.499643,3.456516,3.278338,2.580698,119.800439,168.854379,137.365664,168.854379,125.222783,97.816778,106.672563,96.80513,113.752003,71.424955,152.815902,143.141961,140.959497,132.689583,0.75,6.5,0.75,0,0.75,0.75,1.7,1.7,2.15,1.55829,0,0,0,0,4.2,3.25,0,3.25,3.25,3.25,4.2,4.2,1.85,2.44171,4,4,2.5,2.5,1.5,1.5,1.5,1.5,2.9,0.75,2.45,0.55,2.9,0.69171,2.25,0.75,2.25,0.75,0.75,3.25,3.25,2.75
0.45,5.75,3.75,0.75,1.4,1.5,0.779423,0.779423,2.424871,2.598076,0.779423,0.779423,1.299038,1.299038,2.917619,3.423814,3.737981,3.423814,3.238827,2.908608,2.650943,2.511474,2.147091,1.568439,3.395217,3.287476,3.456516,3.278338,2.722132,119.800439,161.665074,137.365664,161.665074,123.762855,112.221475,93.121163,82.736264,107.204838,102.759729,153.221198,141.399405,133.882735,126.15493,0.75,6.5,0.75,0,0.75,0.75,1.2,1.2,2.15,2.25,0.3,0.3,0,0,4.2,3.75,0,3.75,3.75,3.75,4.2,4.2,2.35,2.25,4.2,4.2,3,3,1.5,1.5,1.5,1.5,2.9,0,1.95,1.05,2.9,0,1.95,1.05,2.25,0.75,0.75,3.75,3.25,2.75
3.95,5.25,0.25,1.25,1.4,1.5,2.424871,2.598076,0.433013,0.433013,2.165064,2.165064,0.433013,0.433013,2.502499,4.119769,3.423814,4.119769,3.672874,3.385262,2.193171,1.568439,3.323778,3.263051,3.853245,3.584341,3.612132,3.556332,3.226453,125.40982,142.080885,143.436575,142.080885,119.345807,108.961813,91.50848,81.532868,106.655109,98.64984,123.154396,117.32684,154.56535,141.940392,1.25,6.5,1.25,0,1.25,1.25,2.65,2.75,1.5,1.5,0,0,1,1,4.2,0.25,0,0.25,0.25,0.25,1.65,1.75,0,0,1.5,1.5,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0,1.75,1.25,2.75,0.25,1.75,1.25,1.25,0.25,3.25,2.75
3.45,5.25,0.75,1.25,1.4,1.05,2.424871,2.598076,1.299038,1.299038,2.165064,2.165064,1.299038,1.299038,2.502499,3.836991,3.423814,3.836991,3.352611,2.902154,1.989975,1.30767,3.232259,3.04097,3.721223,3.44202,4.055552,3.904805,2.856571,125.40982,147.888784,143.436575,147.888784,122.472516,102.942409,100.024988,92.530493,118.251737,110.562929,130.081404,124.188354,161.208517,149.878114,1.25,6.5,1.25,0,1.25,1.25,2.65,2.75,2,2,0,0,0.5,0.5,4.2,0.75,0,0.75,0.75,0.75,2.15,2.25,0,0,2,2,0,0,1.5,1.5,1.5,1.5,2.9,0.45,2.9,0,2.25,0.75,2.75,0.25,2.25,0.75,1.25,0.75,3.25,2.75
2.95,5.25,1.25,1.25,1.4,1.5,2.424871,2.598076,2.165064,2.165064,2.165064,2.165064,2.165064,2.165064,2.502499,3.601736,3.423814,3.601736,3.080584,2.7313,1.9,1.208305,3.293554,2.974475,3.653423,3.368605,4.565906,4.341371,2.531798,125.40982,154.467737,143.436575,154.467737,125.753887,113.749494,109.527267,106.65996,129.779453,123.586104,137.293637,131.288988,165.313638,155.639451,1.25,6.5,1.25,0,1.25,1.25,2.65,2.75,2.5,2.5,0,0,0,0,4.2,1.25,0,1.25,1.25,1.25,2.65,2.75,0,0,2.5,2.5,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0,2.75,0.25,2.75,0.25,2.75,0.25,1.25,1.25,3.25,2.75
2.45,5.25,1.75,1.25,1.4,1.05,2.424871,2.598076,2.424871,2.598076,2.165064,2.165064,2.165064,2.165064,2.502499,3.423814,3.423814,3.423814,2.87054,2.328626,1.939072,1.30767,3.059412,2.776689,3.653423,3.368605,4.283398,4.043204,2.271563,125.40982,161.665074,143.436575,161.665074,128.833525,106.208558,118.450091,119.055845,132.794137,130.133865,144.47423,138.206621,164.522114,155.05998,1.25,6.5,1.25,0,1.25,1.25,2.65,2.75,2.65,2.75,0,0,0,0,4.2,1.75,0,1.75,1.75,1.75,3.15,3.25,0.35,0.25,3,3,0.5,0.5,1.5,1.5,1.5,1.5,2.9,0.45,2.9,0,2.9,0,2.75,0.25,2.75,0.25,1.25,1.75,3.25,2.75
1.95,5.25,2.25,1.25,1.4,1.5,2.424871,2.598076,2.424871,2.598076,2.165064,2.165064,2.165064,2.165064,2.502499,3.312476,3.423814,3.312476,2.736786,2.336664,2.1,1.568439,2.685144,2.336664,3.721223,3.44202,4.043204,3.787809,2.1,125.40982,168.854379,143.436575,168.854379,131.125129,118.083417,125.26439,126.083818,131.80143,129.972217,151.235065,144.441196,161.72973,153.084625,1.25,6.5,1.25,0,1.25,1.25,2.65,2.75,2.65,2.75,0,0,0,0,4.2,2.25,0,2.25,2.25,2.25,3.65,3.75,0.85,0.75,3.5,3.5,1,1,1.5,1.5,1.5,1.5,2.9,0,2.9,0,2.9,0,2.75,0.25,2.75,0.25,1.25,2.25,3.25,2.75
1.45,5.25,2.75,1.25,1.4,1.5,2.511474,2.511474,2.424871,2.598076,2.165064,2.165064,2.165064,2.165064,2.502499,3.274523,3.423814,3.274523,2.690725,2.282542,2.414022,1.872832,2.357965,1.926136,3.853245,3.584341,3.853245,3.584341,2.039608,125.40982,172.983498,143.436575,172.983498,131.987212,118.810794,131.125052,126.95154,129.539701,129.010676,157.144013,149.514216,157.144013,149.514216,1.25,6.5,1.25,0,1.25,1.25,2.7,2.7,2.65,2.75,0,0,0,0,4.2,2.75,0,2.75,2.75,2.75,4.2,4.2,1.35,1.25,4,4,1.5,1.5,1.5,1.5,1.5,1.5,2.9,0,2.95,0.05,2.9,0,2.75,0.25,2.75,0.25,1.25,2.75,3.25,2.75
0.95,5.25,3.25,1.25,1.4,1.05,1.645448,1.645448,2.424871,2.598076,1.645448,1.645448,2.165064,2.165064,2.502499,3.312476,3.423814,3.312476,2.736786,2.161597,2.242209,1.872832,2.1,1.568439,3.553519,3.332792,3.721223,3.44202,2.1,125.40982,168.854379,143.436575,168.854379,131.125129,107.499871,116.782865,107.029423,125.26439,126.083818,159.102275,149.037533,151.235065,144.441196,1.25,6.5,1.25,0,1.25,1.25,2.2,2.2,2.65,2.75,0.3,0.3,0,0,4.2,3.25,0,3.25,3.25,3.25,4.2,4.2,1.85,1.75,4.2,4.2,2,2,1.5,1.5,1.5,1.5,2.9,0.45,2.45,0.55,2.9,0,2.45,0.55,2.75,0.25,1.25,3.25,3.25,2.75
0.45,5.25,3.75,1.25,1.4,1.5,0.779423,0.779423,2.424871,2.598076,0.779423,0.779423,2.165064,2.165064,2.502499,3.423814,3.423814,3.423814,2.87054,2.491987,2.286373,2.123087,1.939072,1.30767,2.971111,2.847367,3.653423,3.368605,2.271563,125.40982,161.665074,143.436575,161.665074,128.833525,116.194185,100.9171,89.220928,118.450091,119.055845,157.372609,143.218725,144.47423,138.206621,1.25,6.5,1.25,0,1.25,1.25,1.7,1.7,2.65,2.75,0.8,0.8,0,0,4.2,3.75,0,3.75,3.75,3.75,4.2,4.2,2.35,2.25,4.2,4.2,2.5,2.5,1.5,1.5,1.5,1.5,2.9,0,1.95,1.05,2.9,0,1.95,1.05,2.75,0.25,1.25,3.75,3.25,2.75
3.95,4.75,0.25,1.75,1.4,1.5,2.424871,1.299038,0.433013,0.433013,2.424871,1.299038,0.433013,0.433013,2.124265,4.119769,3.157927,4.119769,3.426368,3.116087,2.111871,1.935846,3.089903,3.024483,3.586084,2.871846,3.323778,3.263051,2.942788,133.046303,142.080885,150.554601,142.080885,121.690971,110.671335,99.440888,50.117153,113.686301,104.933896,125.421758,99.839123,153.453321,140.324304,1.75,6.5,1.75,0,1.75,1.75,3.15,2.5,2,2,0.35,1,1.5,1.5,4.2,0.25,0,0.25,0.25,0.25,1.65,1,0,0,1.65,1,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,1.75,1.25,2.9,0.75,1.75,1.25,1.75,0.25,3.25,2.75
3.45,4.75,0.75,1.75,1.4,1.5,2.424871,1.299038,1.299038,1.299038,2.424871,1.299038,1.299038,1.299038,2.124265,3.836991,3.157927,3.836991,3.080584,2.7313,1.9,1.499166,3.073679,2.871846,3.465545,2.597595,3.734635,3.570364,2.531798,133.046303,147.888784,150.554601,147.888784,125.753887,113.749494,109.527267,50.547491,126.276761,118.192758,133.082348,107.460941,161.943242,149.897387,1.75,6.5,1.75,0,1.75,1.75,3.15,2.5,2.5,2.5,0.35,1,1,1,4.2,0.75,0,0.75,0.75,0.75,2.15,1.5,0,0,2.15,1.5,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.25,0.75,2.9,0.75,2.25,0.75,1.75,0.75,3.25,2.75
2.95,4.75,1.25,1.75,1.4,1.5,2.424871,1.299038,2.165064,2.165064,2.424871,1.299038,2.165064,2.165064,2.124265,3.601736,3.157927,3.601736,2.782086,2.389561,1.805547,1.116915,3.216753,2.889204,3.414674,2.397394,4.22463,3.980892,2.158703,133.046303,154.467737,150.554601,154.467737,130.315542,117.40877,120.772036,53.52641,138.146354,132.023182,141.056318,116.456902,167.725378,157.064323,1.75,6.5,1.75,0,1.75,1.75,3.15,2.5,3,3,0.35,1,0.5,0.5,4.2,1.25,0,1.25,1.25,1.25,2.65,2,0,0,2.65,2,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.75,0.25,2.9,0.75,2.75,0.25,1.75,1.25,3.25,2.75
2.45,4.75,1.75,1.75,1.4,1.5,2.424871,1.299038,2.424871,1.299038,2.424871,1.299038,2.424871,1.299038,2.124265,3.423814,3.157927,3.423814,2.547548,2.111871,1.846619,0.864581,3.001666,1.935846,3.436568,2.290742,4.172529,2.871846,1.846619,133.046303,161.665074,150.554601,161.665074,134.955858,121.390298,131.038854,64.274672,142.055558,113.742475,148.960291,126.319354,169.241458,150.987677,1.75,6.5,1.75,0,1.75,1.75,3.15,2.5,3.15,2.5,0.35,1,0.35,1,4.2,1.75,0,1.75,1.75,1.75,3.15,2.5,0.35,1,3.15,2.5,0.35,1,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.9,0.75,2.9,0.75,2.9,0.75,1.75,1.75,3.25,2.75
1.95,4.75,2.25,1.75,1.4,1.5,2.424871,1.299038,2.424871,1.299038,2.424871,1.299038,2.424871,1.299038,2.124265,3.312476,3.157927,3.312476,2.39583,1.926136,2.014944,0.864581,2.61916,1.499166,3.529873,2.290742,3.906405,2.597595,1.630951,133.046303,168.854379,150.554601,168.854379,138.70359,124.826378,138.158131,84.251208,142.519463,109.107832,156.339982,135.914595,167.278586,148.838708,1.75,6.5,1.75,0,1.75,1.75,3.15,2.5,3.15,2.5,0.35,1,0.35,1,4.2,2.25,0,2.25,2.25,2.25,3.65,3,0.85,1.5,3.65,3,0.85,1.5,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.9,0.75,2.9,0.75,2.9,0.75,1.75,2.25,3.25,2.75
1.45,4.75,2.75,1.75,1.4,1.5,2.511474,1.299038,2.424871,1.299038,2.511474,1.299038,2.424871,1.299038,2.124265,3.274523,3.157927,3.274523,2.343075,1.860108,2.351064,1.116915,2.282542,1.116915,3.771936,2.397394,3.689173,2.397394,1.552417,133.046303,172.983498,150.554601,172.983498,140.194429,126.253838,142.94923,100.423365,141.639308,100.423365,163.068662,143.780632,162.676959,143.780632,1.75,6.5,1.75,0,1.75,1.75,3.2,2.5,3.15,2.5,0.3,1,0.35,1,4.2,2.75,0,2.75,2.75,2.75,4.2,3.5,1.35,2,4.2,3.5,1.35,2,1.5,1.5,1.5,1.5,2.9,0,2.95,0.75,2.9,0.75,2.95,0.75,2.9,0.75,1.75,2.75,3.25,2.75
0.95,4.75,3.25,1.75,1.4,1.5,1.645448,1.645448,2.424871,1.299038,1.645448,1.645448,2.424871,1.299038,2.124265,3.312476,3.157927,3.312476,2.39583,1.926136,2.056089,1.645448,2.014944,0.864581,3.150794,2.899569,3.529873,2.290742,1.630951,133.046303,168.854379,150.554601,168.854379,138.70359,124.826378,129.183098,120.582063,138.158131,84.251208,164.155892,152.382959,156.339982,135.914595,1.75,6.5,1.75,0,1.75,1.75,2.7,2.7,3.15,2.5,0.8,0.8,0.35,1,4.2,3.25,0,3.25,3.25,3.25,4.2,4.2,1.85,2.5,4.2,4.2,1.85,2.5,1.5,1.5,1.5,1.5,2.9,0,2.45,0.55,2.9,0.75,2.45,0.55,2.9,0.75,1.75,3.25,3.25,2.75
0.45,4.75,3.75,1.75,1.4,1.5,0.779423,0.779423,2.424871,1.299038,0.779423,0.779423,2.424871,1.299038,2.124265,3.423814,3.157927,3.423814,2.547548,2.111871,1.981792,1.790949,1.846619,0.864581,2.574393,2.430535,3.436568,2.290742,1.846619,133.046303,161.665074,150.554601,161.665074,134.955858,121.390298,111.355848,98.341158,131.038854,64.274672,162.389046,145.036215,148.960291,126.319354,1.75,6.5,1.75,0,1.75,1.75,2.2,2.2,3.15,2.5,1.3,1.3,0.35,1,4.2,3.75,0,3.75,3.75,3.75,4.2,4.2,2.35,3,4.2,4.2,2.35,3,1.5,1.5,1.5,1.5,2.9,0,1.95,1.05,2.9,0.75,1.95,1.05,2.9,0.75,1.75,3.75,3.25,2.75
3.95,4.25,0.25,2.25,1.4,1.5,2.424871,2.598076,0.433013,0.433013,2.424871,1.205271,0.433013,0.433013,1.806239,4.119769,2.953388,4.119769,3.238827,2.908608,2.147091,1.568439,2.923611,2.854383,3.195309,2.49135,3.089903,3.024483,2.722132,143.395724,142.080885,158.612287,142.080885,123.762855,112.221475,107.204838,102.759729,121.555082,111.974618,124.064732,92.381054,150.325898,137.301719,2.25,6.5,2.25,0,2.25,2.25,3.65,3.75,2.5,2.5,0.85,1.55829,2,2,4.2,0.25,0,0.25,0.25,0.25,1.65,1.75,0,0,1.65,0.945855,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0,1.75,1.25,2.9,0.8,1.75,1.25,2.25,0.25,3.25,2.75
3.45,4.25,0.75,2.25,1.4,0.75,2.424871,1.515469,1.299038,1.299038,2.424871,1.811484,1.299038,1.299038,1.806239,3.836991,2.953388,3.836991,2.87054,2.263294,1.939072,1.227576,2.991237,2.783433,3.059412,2.345522,3.456516,3.278338,2.271563,143.395724,147.888784,158.612287,147.888784,128.833525,98.896026,118.450091,68.61964,134.789215,126.239214,132.794137,115.235632,160.688284,148.664492,2.25,6.5,2.25,0,2.25,2.25,3.65,3.124956,3,3,0.85,1.20829,1.5,1.5,4.2,0.75,0,0.75,0.75,0.75,2.15,1.624956,0,0,2.15,1.795855,0,0,1.5,1.5,1.5,1.5,2.9,0.75,2.9,0.625044,2.25,0.75,2.9,0.45,2.25,0.75,2.25,0.75,3.25,2.75
2.95,4.25,1.25,2.25,1.4,0.75,2.424871,2.598076,2.165064,2.165064,2.424871,2.598076,2.165064,2.165064,1.806239,3.601736,2.953388,3.601736,2.547548,1.836437,1.846619,1.208305,3.216753,2.889204,3.001666,2.7313,3.917589,3.653423,1.846619,143.395724,154.467737,158.612287,154.467737,134.955858,100.987012,131.038854,139.863381,146.573456,140.295226,142.055558,139.550548,168.532138,157.589355,2.25,6.5,2.25,0,2.25,2.25,3.65,3.75,3.5,3.5,0.85,0.75,1,1,4.2,1.25,0,1.25,1.25,1.25,2.65,2.75,0,0,2.65,2.75,0,0,1.5,1.5,1.5,1.5,2.9,0.75,2.9,0,2.75,0.25,2.9,0,2.75,0.25,2.25,1.25,3.25,2.75
2.45,4.25,1.75,2.25,1.4,0.75,2.424871,1.515469,2.424871,1.515469,2.424871,1.205271,2.424871,1.205271,1.806239,3.423814,2.953388,3.423814,2.289105,1.45688,1.886796,0.506809,3.026549,1.938216,3.026549,1.744817,3.841875,2.414085,1.469694,143.395724,161.665074,158.612287,161.665074,141.844193,103.900669,142.710742,104.84279,151.34281,131.509,151.34281,123.755936,172.673963,151.6329,2.25,6.5,2.25,0,2.25,2.25,3.65,3.124956,3.65,3.124956,0.85,1.55829,0.85,1.55829,4.2,1.75,0,1.75,1.75,1.75,3.15,2.624956,0.35,0.875044,3.15,2.445855,0.35,1.054145,1.5,1.5,1.5,1.5,2.9,0.75,2.9,0.625044,2.9,0.625044,2.9,0.8,2.9,0.8,2.25,1.75,3.25,2.75
1.95,4.25,2.25,2.25,1.4,0.75,2.424871,1.525862,2.424871,2.598076,2.424871,1.811484,2.424871,1.205271,1.806239,3.312476,2.953388,3.312476,2.118962,1.171537,2.051828,0.629807,2.64764,2.336664,3.132092,2.211117,3.551056,2.093312,1.187434,143.395724,168.854379,158.612287,168.854379,148.154344,107.382704,150.725647,133.167851,153.3873,152.810381,160.068718,147.556852,172.644812,151.26547,2.25,6.5,2.25,0,2.25,2.25,3.65,3.124956,3.65,3.75,0.85,1.20829,0.85,1.55829,4.2,2.25,0,2.25,2.25,2.25,3.65,3.13693,0.85,0.75,3.65,3.295855,0.85,1.554145,1.5,1.5,1.5,1.5,2.9,0.75,2.9,0.619057,2.9,0,2.9,0.45,2.9,0.8,2.25,2.25,3.25,2.75
1.45,4.25,2.75,2.25,1.4,0.75,2.511474,2.511474,2.424871,1.515469,2.511474,1.205271,2.424871,1.811484,1.806239,3.274523,2.953388,3.274523,2.059126,1.059481,2.39322,1.845941,2.315167,1.003378,3.395217,1.853672,3.310589,2.384302,1.077033,143.395724,172.983498,158.612287,172.983498,150.945396,109.290046,154.778287,157.318664,153.864966,134.813178,167.898194,146.56232,167.583966,154.648505,2.25,6.5,2.25,0,2.25,2.25,3.7,3.7,3.65,3.124956,0.8,1.55829,0.85,1.20829,4.2,2.75,0,2.75,2.75,2.75,4.2,4.2,1.35,1.875044,4.2,3.445855,1.35,1.704145,1.5,1.5,1.5,1.5,2.9,0.75,2.95,0.05,2.9,0.625044,2.95,0.8,2.9,0.45,2.25,2.75,3.25,2.75
